<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GDAX.BTC-USD,1,20230328,083500,26946.4700000,26954.6400000,26941.9300000,26946.4200000,18
GDAX.BTC-USD,1,20230328,083600,26946.4300000,26959.0000000,26934.6300000,26938.3700000,30
GDAX.BTC-USD,1,20230328,083700,26938.3700000,26952.6500000,26935.5500000,26950.4100000,7
GDAX.BTC-USD,1,20230328,083800,26952.0500000,26964.3900000,26952.0500000,26964.3900000,6
GDAX.BTC-USD,1,20230328,083900,26964.3900000,26972.1900000,26960.6800000,26972.1800000,3
GDAX.BTC-USD,1,20230328,084000,26972.1800000,26972.1800000,26938.5400000,26947.9200000,6
GDAX.BTC-USD,1,20230328,084100,26950.0200000,26950.0200000,26926.3500000,26938.9500000,9
GDAX.BTC-USD,1,20230328,084200,26938.2700000,26947.2000000,26926.9000000,26945.6000000,6
GDAX.BTC-USD,1,20230328,084300,26941.6900000,26946.2400000,26935.5500000,26940.7000000,2
GDAX.BTC-USD,1,20230328,084400,26943.5300000,26948.0300000,26933.6600000,26941.2500000,3
GDAX.BTC-USD,1,20230328,084500,26941.2400000,26941.2500000,26932.5500000,26934.9800000,1
GDAX.BTC-USD,1,20230328,084600,26934.9800000,26946.5500000,26932.4200000,26946.1500000,2
GDAX.BTC-USD,1,20230328,084700,26946.1500000,26948.2300000,26941.4800000,26945.0400000,2
GDAX.BTC-USD,1,20230328,084800,26947.2600000,26955.8900000,26941.4800000,26955.8800000,4
GDAX.BTC-USD,1,20230328,084900,26955.5500000,26958.8600000,26948.0100000,26952.0500000,3
GDAX.BTC-USD,1,20230328,085000,26948.0700000,26953.1900000,26915.7800000,26929.0000000,29
GDAX.BTC-USD,1,20230328,085100,26929.0000000,26935.2900000,26927.3100000,26929.5400000,4
GDAX.BTC-USD,1,20230328,085200,26931.5600000,26939.3400000,26924.3700000,26932.4200000,7
GDAX.BTC-USD,1,20230328,085300,26932.4100000,26938.0500000,26932.3500000,26936.0800000,2
GDAX.BTC-USD,1,20230328,085400,26936.0800000,26939.3400000,26934.5500000,26936.4200000,1
GDAX.BTC-USD,1,20230328,085500,26936.4100000,26936.4100000,26928.5500000,26933.8100000,6
GDAX.BTC-USD,1,20230328,085600,26934.9500000,26944.4200000,26930.1200000,26942.0700000,4
GDAX.BTC-USD,1,20230328,085700,26944.1300000,26959.0300000,26920.3300000,26954.3200000,33
GDAX.BTC-USD,1,20230328,085800,26958.8600000,26975.3800000,26950.2500000,26972.3300000,8
GDAX.BTC-USD,1,20230328,085900,26972.3300000,26979.6900000,26964.9000000,26974.0800000,6
GDAX.BTC-USD,1,20230328,090000,26974.7500000,26986.8900000,26964.5900000,26986.8900000,8
GDAX.BTC-USD,1,20230328,090100,26987.7900000,27000.1800000,26981.3800000,26994.5800000,15
GDAX.BTC-USD,1,20230328,090200,26996.4000000,26998.9300000,26987.5800000,26994.3400000,13
GDAX.BTC-USD,1,20230328,090300,26994.3400000,27025.7400000,26994.3300000,27019.6600000,38
GDAX.BTC-USD,1,20230328,090400,27019.6500000,27058.0500000,27019.1700000,27043.7600000,17
GDAX.BTC-USD,1,20230328,090500,27043.7600000,27059.3400000,27027.6700000,27057.6000000,5
GDAX.BTC-USD,1,20230328,090600,27057.7400000,27059.9800000,27042.7100000,27052.5900000,19
GDAX.BTC-USD,1,20230328,090700,27052.5800000,27078.7400000,27046.9200000,27078.7400000,6
GDAX.BTC-USD,1,20230328,090800,27076.8700000,27102.6900000,27064.8800000,27100.7100000,19
GDAX.BTC-USD,1,20230328,090900,27100.7100000,27134.6900000,27095.8400000,27108.4900000,7
GDAX.BTC-USD,1,20230328,091000,27108.4800000,27132.7400000,27102.0200000,27112.9300000,6
GDAX.BTC-USD,1,20230328,091100,27114.6900000,27120.4100000,27094.9100000,27107.3300000,7
GDAX.BTC-USD,1,20230328,091200,27107.3300000,27115.5000000,27096.7800000,27101.1800000,4
GDAX.BTC-USD,1,20230328,091300,27103.3300000,27108.8600000,27080.7600000,27093.9000000,2
GDAX.BTC-USD,1,20230328,091400,27093.8900000,27099.4700000,27072.9000000,27074.8900000,13
GDAX.BTC-USD,1,20230328,091500,27074.9000000,27081.5500000,27059.3600000,27081.4900000,7
GDAX.BTC-USD,1,20230328,091600,27078.8700000,27112.7400000,27078.8700000,27109.4600000,5
GDAX.BTC-USD,1,20230328,091700,27108.0400000,27123.6000000,27107.4800000,27112.7300000,7
GDAX.BTC-USD,1,20230328,091800,27112.7400000,27116.6100000,27097.4500000,27097.5400000,7
GDAX.BTC-USD,1,20230328,091900,27097.5300000,27107.7100000,27086.2200000,27086.2200000,6
GDAX.BTC-USD,1,20230328,092000,27083.3000000,27103.2000000,27083.3000000,27097.8000000,3
GDAX.BTC-USD,1,20230328,092100,27097.8000000,27126.5800000,27097.8000000,27125.2600000,3
GDAX.BTC-USD,1,20230328,092200,27125.9200000,27130.0100000,27114.2600000,27119.9800000,2
GDAX.BTC-USD,1,20230328,092300,27119.9800000,27121.9100000,27097.8000000,27097.8000000,3
GDAX.BTC-USD,1,20230328,092400,27097.7900000,27113.2600000,27090.3400000,27112.6200000,6
GDAX.BTC-USD,1,20230328,092500,27112.6200000,27134.8600000,27098.3900000,27109.0600000,23
GDAX.BTC-USD,1,20230328,092600,27105.6000000,27106.5000000,27087.6000000,27091.9800000,7
GDAX.BTC-USD,1,20230328,092700,27092.7500000,27124.2100000,27092.7500000,27117.7300000,4
GDAX.BTC-USD,1,20230328,092800,27118.5200000,27123.9300000,27093.5500000,27096.7100000,3
GDAX.BTC-USD,1,20230328,092900,27096.7200000,27104.8300000,27082.2900000,27096.0100000,5
GDAX.BTC-USD,1,20230328,093000,27094.4600000,27106.7000000,27090.4300000,27097.5900000,4
GDAX.BTC-USD,1,20230328,093100,27094.1700000,27121.6500000,27094.1700000,27112.8700000,4
GDAX.BTC-USD,1,20230328,093200,27112.8800000,27122.2800000,27100.2900000,27113.4500000,4
GDAX.BTC-USD,1,20230328,093300,27113.2700000,27116.0900000,27093.6200000,27100.2500000,3
GDAX.BTC-USD,1,20230328,093400,27102.1000000,27108.4800000,27091.6700000,27091.6700000,2
GDAX.BTC-USD,1,20230328,093500,27091.6900000,27108.1200000,27091.6900000,27099.2500000,2
GDAX.BTC-USD,1,20230328,093600,27099.8700000,27114.7200000,27098.8000000,27114.7200000,3
GDAX.BTC-USD,1,20230328,093700,27119.4400000,27136.6900000,27113.4000000,27135.5300000,2
GDAX.BTC-USD,1,20230328,093800,27136.6900000,27154.0000000,27125.3000000,27125.3000000,10
GDAX.BTC-USD,1,20230328,093900,27124.8300000,27135.6500000,27110.3200000,27110.3200000,4
GDAX.BTC-USD,1,20230328,094000,27110.4600000,27116.8200000,27095.2500000,27097.6000000,4
GDAX.BTC-USD,1,20230328,094100,27096.9800000,27106.2100000,27089.2500000,27089.6600000,10
GDAX.BTC-USD,1,20230328,094200,27092.6200000,27092.6200000,27058.9900000,27075.5700000,20
GDAX.BTC-USD,1,20230328,094300,27075.5700000,27078.0700000,27049.3000000,27054.0400000,4
GDAX.BTC-USD,1,20230328,094400,27052.9400000,27072.4200000,27047.1900000,27068.0300000,8
GDAX.BTC-USD,1,20230328,094500,27068.0200000,27068.0300000,27060.8200000,27066.3100000,1
GDAX.BTC-USD,1,20230328,094600,27066.3100000,27075.6900000,27056.4500000,27056.4500000,5
GDAX.BTC-USD,1,20230328,094700,27053.3100000,27079.2500000,27053.3100000,27078.2300000,3
GDAX.BTC-USD,1,20230328,094800,27078.2400000,27084.2200000,27069.9900000,27072.7900000,3
GDAX.BTC-USD,1,20230328,094900,27072.0900000,27081.1700000,27071.2500000,27079.0600000,1
GDAX.BTC-USD,1,20230328,095000,27079.0600000,27080.4300000,27076.9500000,27078.2700000,3
GDAX.BTC-USD,1,20230328,095100,27078.2600000,27087.6400000,27076.9500000,27087.6400000,2
GDAX.BTC-USD,1,20230328,095200,27087.6400000,27087.6400000,27074.6900000,27077.1700000,4
GDAX.BTC-USD,1,20230328,095300,27077.1700000,27083.7400000,27061.9400000,27083.7400000,5
GDAX.BTC-USD,1,20230328,095400,27084.2200000,27089.1600000,27081.2600000,27089.1400000,2
GDAX.BTC-USD,1,20230328,095500,27089.1500000,27096.1100000,27084.7400000,27085.9600000,5
GDAX.BTC-USD,1,20230328,095600,27084.6200000,27086.5800000,27065.1500000,27079.9300000,4
GDAX.BTC-USD,1,20230328,095700,27080.0000000,27088.5600000,27074.7000000,27074.7100000,2
GDAX.BTC-USD,1,20230328,095800,27074.7100000,27084.2500000,27074.7100000,27079.9900000,2
GDAX.BTC-USD,1,20230328,095900,27081.3600000,27095.0100000,27081.3400000,27092.4000000,2
GDAX.BTC-USD,1,20230328,100000,27092.4000000,27095.1100000,27079.1300000,27079.2200000,2
GDAX.BTC-USD,1,20230328,100100,27081.8600000,27109.8700000,27081.8600000,27108.7700000,4
GDAX.BTC-USD,1,20230328,100200,27109.3400000,27113.2800000,27103.8300000,27112.1200000,2
GDAX.BTC-USD,1,20230328,100300,27112.1200000,27114.7500000,27103.0400000,27109.8600000,3
GDAX.BTC-USD,1,20230328,100400,27109.8500000,27109.8500000,27078.0100000,27081.3700000,9
GDAX.BTC-USD,1,20230328,100500,27081.3700000,27086.6400000,27077.7900000,27084.6300000,3
GDAX.BTC-USD,1,20230328,100600,27085.2000000,27086.6500000,27072.9000000,27073.0100000,4
GDAX.BTC-USD,1,20230328,100700,27073.0000000,27077.4700000,27071.4100000,27073.5700000,2
GDAX.BTC-USD,1,20230328,100800,27073.8900000,27077.3400000,27061.0000000,27068.4000000,5
GDAX.BTC-USD,1,20230328,100900,27068.4000000,27085.7900000,27065.6600000,27070.6200000,2
GDAX.BTC-USD,1,20230328,101000,27071.0400000,27082.5600000,27066.6000000,27078.8100000,2
GDAX.BTC-USD,1,20230328,101100,27076.5100000,27089.1600000,27076.4700000,27088.1100000,3
GDAX.BTC-USD,1,20230328,101200,27088.1000000,27095.9200000,27087.4100000,27095.9200000,1
GDAX.BTC-USD,1,20230328,101300,27094.4200000,27094.4200000,27070.9700000,27070.9900000,4
GDAX.BTC-USD,1,20230328,101400,27070.9700000,27070.9700000,27051.7100000,27051.7100000,4
GDAX.BTC-USD,1,20230328,101500,27051.0100000,27051.0100000,27041.1100000,27044.5500000,4
GDAX.BTC-USD,1,20230328,101600,27044.5500000,27053.6100000,27044.5400000,27048.6700000,4
GDAX.BTC-USD,1,20230328,101700,27048.6800000,27055.1100000,27037.6800000,27040.4000000,2
GDAX.BTC-USD,1,20230328,101800,27040.4100000,27045.1100000,27030.6100000,27032.8800000,5
GDAX.BTC-USD,1,20230328,101900,27032.8800000,27050.0000000,27031.5400000,27050.0000000,2
GDAX.BTC-USD,1,20230328,102000,27048.2200000,27051.8800000,27048.1900000,27050.7400000,2
GDAX.BTC-USD,1,20230328,102100,27048.8800000,27058.4200000,27045.3100000,27056.2800000,3
GDAX.BTC-USD,1,20230328,102200,27056.2800000,27056.2800000,27022.7000000,27031.8700000,14
GDAX.BTC-USD,1,20230328,102300,27031.9200000,27045.1600000,27028.8300000,27030.9900000,4
GDAX.BTC-USD,1,20230328,102400,27033.0500000,27048.6000000,27031.0100000,27043.8100000,4
GDAX.BTC-USD,1,20230328,102500,27043.8100000,27050.6500000,27038.2400000,27041.3500000,2
GDAX.BTC-USD,1,20230328,102600,27038.4200000,27049.4300000,27038.4100000,27046.7000000,1
GDAX.BTC-USD,1,20230328,102700,27046.6900000,27052.0900000,27041.8300000,27046.1200000,4
GDAX.BTC-USD,1,20230328,102800,27046.4000000,27059.3900000,27046.4000000,27056.1700000,2
GDAX.BTC-USD,1,20230328,102900,27055.5500000,27056.5300000,27049.2800000,27050.4900000,1
GDAX.BTC-USD,1,20230328,103000,27050.4800000,27052.2100000,27040.4100000,27046.7000000,3
GDAX.BTC-USD,1,20230328,103100,27046.7000000,27051.8900000,27035.9600000,27039.0600000,6
GDAX.BTC-USD,1,20230328,103200,27035.9600000,27038.9200000,27030.4200000,27038.7400000,2
GDAX.BTC-USD,1,20230328,103300,27038.7400000,27049.8500000,27034.8500000,27047.7700000,2
GDAX.BTC-USD,1,20230328,103400,27046.8800000,27046.8800000,27032.5200000,27036.1000000,3
GDAX.BTC-USD,1,20230328,103500,27036.1200000,27042.6800000,27034.5900000,27041.4600000,4
GDAX.BTC-USD,1,20230328,103600,27040.0300000,27053.8500000,27037.8200000,27049.2800000,2
GDAX.BTC-USD,1,20230328,103700,27049.4300000,27059.5600000,27049.1900000,27059.5600000,1
GDAX.BTC-USD,1,20230328,103800,27059.0300000,27062.9200000,27043.3500000,27050.8500000,5
GDAX.BTC-USD,1,20230328,103900,27050.8500000,27050.8600000,27043.7900000,27048.2500000,1
GDAX.BTC-USD,1,20230328,104000,27048.2500000,27065.6700000,27048.2500000,27062.6900000,3
GDAX.BTC-USD,1,20230328,104100,27062.3800000,27071.4700000,27062.3600000,27071.2600000,2
GDAX.BTC-USD,1,20230328,104200,27071.2600000,27078.0600000,27070.6900000,27073.1600000,4
GDAX.BTC-USD,1,20230328,104300,27074.2600000,27083.3000000,27072.6200000,27082.6000000,2
GDAX.BTC-USD,1,20230328,104400,27082.6000000,27082.6000000,27059.6900000,27064.1200000,4
GDAX.BTC-USD,1,20230328,104500,27064.1200000,27064.1200000,27049.2800000,27055.1600000,4
GDAX.BTC-USD,1,20230328,104600,27055.1600000,27059.2500000,27052.5800000,27055.0100000,3
GDAX.BTC-USD,1,20230328,104700,27055.0200000,27063.5600000,27053.5500000,27057.7600000,3
GDAX.BTC-USD,1,20230328,104800,27057.7600000,27066.3200000,27057.7500000,27063.6700000,2
GDAX.BTC-USD,1,20230328,104900,27063.6700000,27065.6900000,27053.1500000,27058.1000000,3
GDAX.BTC-USD,1,20230328,105000,27058.1300000,27064.3300000,27054.6700000,27057.1500000,2
GDAX.BTC-USD,1,20230328,105100,27056.4600000,27056.5000000,27031.6400000,27036.6700000,10
GDAX.BTC-USD,1,20230328,105200,27035.4100000,27045.8900000,27035.4100000,27041.9000000,4
GDAX.BTC-USD,1,20230328,105300,27041.9000000,27041.9000000,27033.4400000,27034.7200000,1
GDAX.BTC-USD,1,20230328,105400,27034.7200000,27037.5300000,27026.8300000,27029.5100000,6
GDAX.BTC-USD,1,20230328,105500,27029.4400000,27030.8700000,27023.6900000,27025.6200000,13
GDAX.BTC-USD,1,20230328,105600,27025.6200000,27030.8700000,26970.0400000,26989.8700000,47
GDAX.BTC-USD,1,20230328,105700,26993.1400000,27002.4600000,26965.0000000,26975.5100000,24
GDAX.BTC-USD,1,20230328,105800,26972.7700000,26995.0900000,26941.9900000,26965.5700000,19
GDAX.BTC-USD,1,20230328,105900,26965.5600000,26985.0000000,26963.6000000,26973.0600000,8
GDAX.BTC-USD,1,20230328,110000,26972.9100000,26977.2100000,26960.0000000,26970.4700000,8
GDAX.BTC-USD,1,20230328,110100,26971.3600000,26983.2300000,26967.6700000,26978.7800000,8
GDAX.BTC-USD,1,20230328,110200,26978.6800000,26987.3900000,26964.5000000,26967.0000000,14
GDAX.BTC-USD,1,20230328,110300,26967.5100000,26969.5200000,26954.6400000,26958.4800000,6
GDAX.BTC-USD,1,20230328,110400,26961.2400000,26967.0800000,26942.0300000,26948.1000000,13
GDAX.BTC-USD,1,20230328,110500,26948.1000000,26954.8100000,26940.1000000,26953.0000000,4
GDAX.BTC-USD,1,20230328,110600,26952.9900000,26992.7600000,26950.4700000,26990.9300000,20
GDAX.BTC-USD,1,20230328,110700,26989.2800000,26991.7400000,26969.1500000,26985.1100000,7
GDAX.BTC-USD,1,20230328,110800,26985.1200000,26990.2100000,26976.0800000,26986.7800000,6
GDAX.BTC-USD,1,20230328,110900,26988.9300000,26991.4400000,26975.8100000,26988.3500000,3
GDAX.BTC-USD,1,20230328,111000,26988.3500000,26990.0500000,26973.3100000,26979.0400000,5
GDAX.BTC-USD,1,20230328,111100,26978.4900000,26991.3600000,26975.8300000,26987.8000000,5
GDAX.BTC-USD,1,20230328,111200,26986.9000000,26994.4600000,26980.0000000,26986.5100000,10
GDAX.BTC-USD,1,20230328,111300,26988.2300000,26999.2500000,26983.9600000,26991.8000000,3
GDAX.BTC-USD,1,20230328,111400,26991.8000000,26997.6900000,26987.6300000,26987.6300000,5
GDAX.BTC-USD,1,20230328,111500,26987.5700000,26987.6600000,26968.9000000,26968.9100000,3
GDAX.BTC-USD,1,20230328,111600,26970.2900000,26987.1600000,26964.0500000,26986.0000000,4
GDAX.BTC-USD,1,20230328,111700,26985.1300000,26985.9000000,26972.6200000,26985.8700000,2
GDAX.BTC-USD,1,20230328,111800,26986.0100000,26986.0100000,26962.4800000,26966.9700000,6
GDAX.BTC-USD,1,20230328,111900,26963.7400000,26977.2200000,26961.3700000,26975.8800000,3
GDAX.BTC-USD,1,20230328,112000,26975.8500000,26986.0900000,26970.5800000,26977.0100000,4
GDAX.BTC-USD,1,20230328,112100,26974.5500000,26983.6200000,26963.6700000,26964.8300000,3
GDAX.BTC-USD,1,20230328,112200,26963.7700000,26975.8900000,26957.1900000,26960.7300000,3
GDAX.BTC-USD,1,20230328,112300,26959.7600000,26959.7600000,26949.4800000,26949.7800000,5
GDAX.BTC-USD,1,20230328,112400,26949.7800000,26959.0800000,26937.7700000,26949.8300000,3
GDAX.BTC-USD,1,20230328,112500,26949.8300000,26959.4300000,26944.3000000,26952.7300000,2
GDAX.BTC-USD,1,20230328,112600,26952.7600000,26976.1800000,26952.7600000,26975.9900000,2
GDAX.BTC-USD,1,20230328,112700,26973.6400000,26991.0600000,26973.6400000,26983.5500000,2
GDAX.BTC-USD,1,20230328,112800,26983.5400000,26990.3700000,26973.0100000,26973.4500000,3
GDAX.BTC-USD,1,20230328,112900,26973.4500000,26979.4900000,26967.6500000,26969.8000000,2
GDAX.BTC-USD,1,20230328,113000,26969.5900000,26982.7400000,26960.0600000,26981.8900000,3
GDAX.BTC-USD,1,20230328,113100,26981.8900000,26981.9000000,26961.9000000,26961.9000000,3
GDAX.BTC-USD,1,20230328,113200,26963.2400000,26963.2400000,26950.1400000,26956.2200000,2
GDAX.BTC-USD,1,20230328,113300,26956.2100000,26966.9800000,26953.5300000,26957.9300000,12
GDAX.BTC-USD,1,20230328,113400,26957.9300000,26960.9500000,26945.4500000,26949.1100000,3
GDAX.BTC-USD,1,20230328,113500,26945.8200000,26954.7200000,26939.0500000,26954.7200000,11
GDAX.BTC-USD,1,20230328,113600,26954.7200000,26960.5400000,26940.0500000,26945.3500000,2
GDAX.BTC-USD,1,20230328,113700,26945.3500000,26969.2400000,26945.3500000,26967.6600000,3
GDAX.BTC-USD,1,20230328,113800,26967.9600000,26974.7700000,26951.2500000,26957.4200000,5
GDAX.BTC-USD,1,20230328,113900,26957.2600000,26970.9700000,26955.3600000,26969.3300000,2
GDAX.BTC-USD,1,20230328,114000,26969.3100000,26969.3100000,26960.6100000,26962.9900000,1
GDAX.BTC-USD,1,20230328,114100,26963.6600000,26964.4100000,26953.9400000,26959.4000000,1
GDAX.BTC-USD,1,20230328,114200,26959.2400000,26976.7500000,26956.7600000,26974.9200000,5
GDAX.BTC-USD,1,20230328,114300,26974.5400000,26992.6500000,26974.5300000,26992.5800000,4
GDAX.BTC-USD,1,20230328,114400,26991.9000000,27001.4300000,26990.2900000,26999.2400000,4
GDAX.BTC-USD,1,20230328,114500,26999.2400000,27009.9700000,26993.9300000,27008.7500000,5
GDAX.BTC-USD,1,20230328,114600,27008.7500000,27019.5300000,27002.2900000,27004.8200000,11
GDAX.BTC-USD,1,20230328,114700,27006.0100000,27008.8300000,26991.5400000,26998.2100000,3
GDAX.BTC-USD,1,20230328,114800,27000.3300000,27010.2000000,26993.1600000,26995.4900000,5
GDAX.BTC-USD,1,20230328,114900,26994.1200000,26998.6100000,26985.0200000,26998.5800000,3
GDAX.BTC-USD,1,20230328,115000,26998.5800000,27008.1100000,26996.6900000,27008.1100000,3
GDAX.BTC-USD,1,20230328,115100,27004.8300000,27030.7900000,27003.1100000,27023.5700000,4
GDAX.BTC-USD,1,20230328,115200,27023.5900000,27042.2100000,27017.8900000,27037.1000000,5
GDAX.BTC-USD,1,20230328,115300,27036.7900000,27042.2100000,27023.1400000,27034.4600000,4
GDAX.BTC-USD,1,20230328,115400,27034.4600000,27037.2500000,27024.8700000,27030.0000000,1
GDAX.BTC-USD,1,20230328,115500,27030.0000000,27047.5700000,27030.0000000,27039.8400000,2
GDAX.BTC-USD,1,20230328,115600,27040.9800000,27040.9800000,27024.8200000,27027.3800000,1
GDAX.BTC-USD,1,20230328,115700,27027.3800000,27027.3800000,27017.0300000,27025.9900000,3
GDAX.BTC-USD,1,20230328,115800,27024.9700000,27025.9900000,27019.4900000,27019.5000000,1
GDAX.BTC-USD,1,20230328,115900,27019.5000000,27022.7000000,27009.0200000,27019.8500000,6
GDAX.BTC-USD,1,20230328,120000,27019.3200000,27025.9900000,27017.7300000,27025.9200000,1
GDAX.BTC-USD,1,20230328,120100,27025.9200000,27032.1600000,27023.2200000,27026.4900000,4
GDAX.BTC-USD,1,20230328,120200,27023.9500000,27030.6100000,27021.3700000,27025.1100000,2
GDAX.BTC-USD,1,20230328,120300,27023.8300000,27023.8300000,27017.3200000,27018.7600000,2
GDAX.BTC-USD,1,20230328,120400,27018.7600000,27020.9900000,27014.6400000,27018.7500000,1
GDAX.BTC-USD,1,20230328,120500,27018.7500000,27020.6700000,27017.2700000,27020.6600000,1
GDAX.BTC-USD,1,20230328,120600,27019.4100000,27024.7700000,27018.8300000,27023.4700000,1
GDAX.BTC-USD,1,20230328,120700,27023.4500000,27032.3600000,27015.6600000,27026.7900000,4
GDAX.BTC-USD,1,20230328,120800,27026.0300000,27028.3200000,27016.6400000,27019.6100000,2
GDAX.BTC-USD,1,20230328,120900,27019.6100000,27024.8800000,27015.2500000,27024.8700000,2
GDAX.BTC-USD,1,20230328,121000,27023.8600000,27023.8600000,27008.6000000,27008.8700000,3
GDAX.BTC-USD,1,20230328,121100,27008.8700000,27017.4500000,27008.8700000,27012.3500000,2
GDAX.BTC-USD,1,20230328,121200,27016.1800000,27020.5200000,27007.5500000,27014.6100000,3
GDAX.BTC-USD,1,20230328,121300,27013.6600000,27015.2400000,27007.4200000,27013.9900000,2
GDAX.BTC-USD,1,20230328,121400,27013.9900000,27021.7400000,27011.3900000,27020.9900000,3
GDAX.BTC-USD,1,20230328,121500,27020.9900000,27020.9900000,27008.9700000,27008.9700000,2
GDAX.BTC-USD,1,20230328,121600,27008.9800000,27022.7300000,27005.4200000,27019.9400000,4
GDAX.BTC-USD,1,20230328,121700,27022.2400000,27031.2300000,27021.0300000,27031.2300000,0
GDAX.BTC-USD,1,20230328,121800,27031.2300000,27056.2800000,27029.7800000,27055.1900000,6
GDAX.BTC-USD,1,20230328,121900,27056.7600000,27056.7600000,27010.4800000,27010.4800000,3
GDAX.BTC-USD,1,20230328,122000,27010.4800000,27012.9500000,26989.1200000,26991.4900000,3
GDAX.BTC-USD,1,20230328,122100,26991.1200000,26993.9900000,26963.2100000,26966.8100000,14
GDAX.BTC-USD,1,20230328,122200,26962.4600000,26973.2400000,26959.5000000,26970.0700000,2
GDAX.BTC-USD,1,20230328,122300,26970.0300000,26974.1700000,26957.5600000,26970.0100000,3
GDAX.BTC-USD,1,20230328,122400,26970.0100000,26977.5300000,26964.3600000,26974.0500000,3
GDAX.BTC-USD,1,20230328,122500,26974.0500000,26980.0000000,26964.5300000,26974.8000000,3
GDAX.BTC-USD,1,20230328,122600,26974.8000000,26982.9900000,26960.9600000,26963.9200000,4
GDAX.BTC-USD,1,20230328,122700,26963.9300000,26970.5400000,26960.9600000,26969.0800000,2
GDAX.BTC-USD,1,20230328,122800,26969.0800000,26985.1800000,26967.5600000,26983.7400000,2
GDAX.BTC-USD,1,20230328,122900,26983.1100000,26997.5500000,26981.1000000,26995.8500000,2
GDAX.BTC-USD,1,20230328,123000,26995.9500000,26996.5100000,26982.9500000,26988.9300000,3
GDAX.BTC-USD,1,20230328,123100,26988.9300000,26989.6100000,26980.0000000,26982.3100000,2
GDAX.BTC-USD,1,20230328,123200,26981.7000000,26986.6300000,26969.8300000,26970.8400000,5
GDAX.BTC-USD,1,20230328,123300,26970.5100000,26980.1500000,26961.1800000,26975.8500000,3
GDAX.BTC-USD,1,20230328,123400,26975.7500000,26982.0200000,26973.5400000,26974.9500000,1
GDAX.BTC-USD,1,20230328,123500,26976.3200000,26979.9900000,26967.6000000,26968.6400000,2
GDAX.BTC-USD,1,20230328,123600,26968.6400000,26984.4800000,26967.6300000,26983.9900000,2
GDAX.BTC-USD,1,20230328,123700,26983.9900000,26986.6000000,26975.7200000,26981.4700000,2
GDAX.BTC-USD,1,20230328,123800,26981.4500000,26981.4500000,26963.6700000,26963.8100000,2
GDAX.BTC-USD,1,20230328,123900,26963.8100000,26967.2400000,26958.4400000,26962.5000000,3
GDAX.BTC-USD,1,20230328,124000,26962.5000000,26964.6000000,26950.4100000,26953.9200000,5
GDAX.BTC-USD,1,20230328,124100,26953.9100000,26957.5300000,26950.5800000,26951.6900000,1
GDAX.BTC-USD,1,20230328,124200,26952.8700000,26969.8000000,26950.0100000,26960.2200000,7
GDAX.BTC-USD,1,20230328,124300,26958.6500000,26958.8600000,26950.1300000,26951.3900000,2
GDAX.BTC-USD,1,20230328,124400,26955.7400000,26962.6700000,26954.0200000,26957.0100000,1
GDAX.BTC-USD,1,20230328,124500,26956.3300000,26959.7500000,26955.4600000,26959.2100000,1
GDAX.BTC-USD,1,20230328,124600,26957.3900000,26959.1500000,26938.9400000,26939.3600000,4
GDAX.BTC-USD,1,20230328,124700,26938.9400000,26938.9400000,26880.4000000,26895.0200000,20
GDAX.BTC-USD,1,20230328,124800,26894.6200000,26894.6200000,26859.2200000,26872.3700000,18
GDAX.BTC-USD,1,20230328,124900,26872.4600000,26873.9100000,26840.0300000,26857.5700000,9
GDAX.BTC-USD,1,20230328,125000,26857.5600000,26881.5100000,26855.0500000,26858.0400000,26
GDAX.BTC-USD,1,20230328,125100,26859.9100000,26877.8300000,26858.0400000,26873.9200000,9
GDAX.BTC-USD,1,20230328,125200,26876.4400000,26880.4500000,26828.0400000,26879.9400000,30
GDAX.BTC-USD,1,20230328,125300,26879.1500000,26913.3800000,26874.7500000,26908.4100000,16
GDAX.BTC-USD,1,20230328,125400,26908.4100000,26925.2100000,26882.7400000,26892.9000000,10
GDAX.BTC-USD,1,20230328,125500,26892.8100000,26908.6900000,26892.2600000,26905.7900000,7
GDAX.BTC-USD,1,20230328,125600,26905.7900000,26924.1700000,26905.6400000,26917.5200000,6
GDAX.BTC-USD,1,20230328,125700,26917.5100000,26932.4700000,26912.2600000,26917.4000000,4
GDAX.BTC-USD,1,20230328,125800,26915.6200000,26930.2600000,26910.9200000,26914.6900000,6
GDAX.BTC-USD,1,20230328,125900,26914.6800000,26914.6800000,26881.2700000,26886.7300000,19
GDAX.BTC-USD,1,20230328,130000,26879.4300000,26905.0600000,26878.2800000,26884.8300000,10
GDAX.BTC-USD,1,20230328,130100,26884.9200000,26898.8600000,26882.9200000,26885.7900000,6
GDAX.BTC-USD,1,20230328,130200,26884.5000000,26892.3300000,26883.1600000,26887.8100000,2
GDAX.BTC-USD,1,20230328,130300,26887.8100000,26894.1500000,26869.5500000,26884.6200000,9
GDAX.BTC-USD,1,20230328,130400,26884.6200000,26909.6500000,26884.6200000,26900.0400000,6
GDAX.BTC-USD,1,20230328,130500,26900.0400000,26908.3300000,26891.0600000,26907.0500000,8
GDAX.BTC-USD,1,20230328,130600,26907.0500000,26916.1300000,26907.0500000,26911.2700000,5
GDAX.BTC-USD,1,20230328,130700,26911.2100000,26943.9100000,26910.6200000,26942.6000000,5
