<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GDAX.ETH-USD,1,20230328,111900,1725.5500000,1726.1000000,1725.2200000,1725.9400000,15
GDAX.ETH-USD,1,20230328,112000,1725.8100000,1726.6000000,1725.6100000,1726.2700000,14
GDAX.ETH-USD,1,20230328,112100,1726.1200000,1726.6400000,1725.0700000,1725.2900000,44
GDAX.ETH-USD,1,20230328,112200,1725.2900000,1725.8300000,1723.9900000,1724.5200000,57
GDAX.ETH-USD,1,20230328,112300,1724.5200000,1724.5300000,1723.4100000,1723.4100000,5
GDAX.ETH-USD,1,20230328,112400,1723.4000000,1723.6900000,1722.3100000,1723.2300000,33
GDAX.ETH-USD,1,20230328,112500,1723.0900000,1723.5900000,1722.6000000,1723.3700000,24
GDAX.ETH-USD,1,20230328,112600,1723.3700000,1724.4000000,1723.3700000,1724.3500000,31
GDAX.ETH-USD,1,20230328,112700,1724.3600000,1725.1900000,1724.2800000,1724.8500000,33
GDAX.ETH-USD,1,20230328,112800,1724.8800000,1725.3000000,1724.5500000,1724.5500000,14
GDAX.ETH-USD,1,20230328,112900,1724.3400000,1724.7800000,1723.7100000,1724.2500000,15
GDAX.ETH-USD,1,20230328,113000,1724.2500000,1724.6800000,1723.4000000,1724.6800000,12
GDAX.ETH-USD,1,20230328,113100,1724.6800000,1724.6800000,1723.3000000,1723.3000000,35
GDAX.ETH-USD,1,20230328,113200,1723.3100000,1723.3100000,1722.6100000,1722.8500000,11
GDAX.ETH-USD,1,20230328,113300,1722.9100000,1724.0500000,1722.6900000,1723.9300000,24
GDAX.ETH-USD,1,20230328,113400,1723.8900000,1723.9300000,1722.6500000,1722.9100000,17
GDAX.ETH-USD,1,20230328,113500,1722.9200000,1723.5500000,1722.6000000,1723.5500000,12
GDAX.ETH-USD,1,20230328,113600,1723.5900000,1723.7000000,1722.7000000,1723.0000000,7
GDAX.ETH-USD,1,20230328,113700,1722.9600000,1724.2000000,1722.9600000,1724.1000000,22
GDAX.ETH-USD,1,20230328,113800,1724.1300000,1724.6000000,1723.2500000,1723.5400000,31
GDAX.ETH-USD,1,20230328,113900,1723.5400000,1724.3900000,1723.5400000,1724.3200000,8
GDAX.ETH-USD,1,20230328,114000,1724.3100000,1724.4000000,1723.4200000,1723.7500000,10
GDAX.ETH-USD,1,20230328,114100,1723.6500000,1723.7300000,1722.8900000,1723.5100000,18
GDAX.ETH-USD,1,20230328,114200,1723.4700000,1724.8000000,1723.4700000,1724.7900000,34
GDAX.ETH-USD,1,20230328,114300,1724.7700000,1725.8000000,1724.6200000,1725.7900000,20
GDAX.ETH-USD,1,20230328,114400,1725.7800000,1726.3600000,1725.7700000,1726.3600000,11
GDAX.ETH-USD,1,20230328,114500,1726.3500000,1728.1900000,1725.9900000,1728.0900000,130
GDAX.ETH-USD,1,20230328,114600,1728.0900000,1728.5300000,1727.0700000,1727.0700000,65
GDAX.ETH-USD,1,20230328,114700,1727.1000000,1727.4300000,1726.4200000,1726.8700000,25
GDAX.ETH-USD,1,20230328,114800,1727.1200000,1727.8000000,1726.9500000,1726.9500000,11
GDAX.ETH-USD,1,20230328,114900,1727.0400000,1727.4000000,1726.3800000,1727.4000000,15
GDAX.ETH-USD,1,20230328,115000,1727.3100000,1728.2200000,1727.0800000,1728.1700000,29
GDAX.ETH-USD,1,20230328,115100,1727.9400000,1730.1000000,1727.6400000,1729.6900000,26
GDAX.ETH-USD,1,20230328,115200,1729.7000000,1730.1900000,1729.1100000,1729.8500000,17
GDAX.ETH-USD,1,20230328,115300,1729.6300000,1729.9000000,1728.7000000,1729.2600000,22
GDAX.ETH-USD,1,20230328,115400,1729.3700000,1729.6200000,1728.2600000,1728.5200000,24
GDAX.ETH-USD,1,20230328,115500,1728.6100000,1729.9000000,1728.5900000,1729.9000000,34
GDAX.ETH-USD,1,20230328,115600,1729.8200000,1730.0000000,1729.1600000,1729.3700000,22
GDAX.ETH-USD,1,20230328,115700,1729.3600000,1729.3600000,1728.5000000,1729.0500000,20
GDAX.ETH-USD,1,20230328,115800,1729.1800000,1729.4900000,1728.3100000,1728.6500000,10
GDAX.ETH-USD,1,20230328,115900,1728.5000000,1728.8000000,1728.1500000,1728.7000000,40
GDAX.ETH-USD,1,20230328,120000,1728.7100000,1729.0700000,1728.4800000,1728.8700000,11
GDAX.ETH-USD,1,20230328,120100,1728.9100000,1729.3900000,1728.6800000,1728.6800000,54
GDAX.ETH-USD,1,20230328,120200,1728.6800000,1729.5600000,1728.5400000,1728.8000000,76
GDAX.ETH-USD,1,20230328,120300,1728.6900000,1728.7000000,1727.8200000,1728.4100000,22
GDAX.ETH-USD,1,20230328,120400,1728.2700000,1728.4900000,1727.8700000,1727.9900000,8
GDAX.ETH-USD,1,20230328,120500,1728.2200000,1728.4900000,1728.2200000,1728.2700000,3
GDAX.ETH-USD,1,20230328,120600,1728.2600000,1728.3900000,1727.9600000,1728.1500000,6
GDAX.ETH-USD,1,20230328,120700,1728.0100000,1728.5400000,1727.8900000,1728.4500000,12
GDAX.ETH-USD,1,20230328,120800,1728.4500000,1728.5200000,1727.6000000,1727.7500000,24
GDAX.ETH-USD,1,20230328,120900,1727.7400000,1728.1900000,1727.1600000,1727.8500000,24
GDAX.ETH-USD,1,20230328,121000,1727.9400000,1727.9400000,1726.9300000,1726.9800000,7
GDAX.ETH-USD,1,20230328,121100,1726.9700000,1727.6500000,1726.9000000,1727.6300000,12
GDAX.ETH-USD,1,20230328,121200,1727.4800000,1728.1200000,1726.9800000,1727.6000000,13
GDAX.ETH-USD,1,20230328,121300,1727.4800000,1727.7000000,1726.8800000,1727.2800000,18
GDAX.ETH-USD,1,20230328,121400,1727.5000000,1727.8600000,1727.3800000,1727.7400000,20
GDAX.ETH-USD,1,20230328,121500,1727.7400000,1727.7400000,1727.0700000,1727.1200000,3
GDAX.ETH-USD,1,20230328,121600,1727.1200000,1727.8100000,1726.8900000,1727.7800000,28
GDAX.ETH-USD,1,20230328,121700,1727.7800000,1728.6500000,1727.6800000,1728.4200000,25
GDAX.ETH-USD,1,20230328,121800,1728.4500000,1729.5000000,1728.2600000,1729.5000000,19
GDAX.ETH-USD,1,20230328,121900,1729.5100000,1729.6800000,1727.3000000,1727.3100000,34
GDAX.ETH-USD,1,20230328,122000,1727.3000000,1727.3000000,1726.1300000,1726.2400000,29
GDAX.ETH-USD,1,20230328,122100,1726.2400000,1726.4400000,1724.4100000,1724.5200000,110
GDAX.ETH-USD,1,20230328,122200,1724.5200000,1724.7900000,1723.6000000,1724.6700000,75
GDAX.ETH-USD,1,20230328,122300,1724.6300000,1725.4000000,1723.8800000,1725.2900000,42
GDAX.ETH-USD,1,20230328,122400,1725.2800000,1725.3000000,1724.4600000,1724.9900000,23
GDAX.ETH-USD,1,20230328,122500,1725.1100000,1725.6500000,1724.5100000,1725.5900000,41
GDAX.ETH-USD,1,20230328,122600,1725.3700000,1725.8400000,1724.9500000,1725.0400000,16
GDAX.ETH-USD,1,20230328,122700,1724.9400000,1724.9400000,1724.1000000,1724.6200000,21
GDAX.ETH-USD,1,20230328,122800,1724.8900000,1725.7000000,1724.8200000,1725.6100000,28
GDAX.ETH-USD,1,20230328,122900,1725.7000000,1726.2000000,1725.7000000,1725.9700000,14
GDAX.ETH-USD,1,20230328,123000,1726.2200000,1726.2200000,1725.1100000,1725.4000000,7
GDAX.ETH-USD,1,20230328,123100,1725.1800000,1725.1800000,1724.6100000,1724.7100000,1
GDAX.ETH-USD,1,20230328,123200,1724.7100000,1725.3000000,1724.1200000,1724.2000000,41
GDAX.ETH-USD,1,20230328,123300,1724.4000000,1724.9600000,1724.0100000,1724.2800000,28
GDAX.ETH-USD,1,20230328,123400,1724.6100000,1725.1800000,1724.4800000,1724.8800000,10
GDAX.ETH-USD,1,20230328,123500,1724.8700000,1725.0800000,1724.4000000,1724.5000000,16
GDAX.ETH-USD,1,20230328,123600,1724.3300000,1725.2900000,1724.3000000,1725.2900000,13
GDAX.ETH-USD,1,20230328,123700,1725.2900000,1725.6000000,1725.1800000,1725.2300000,16
GDAX.ETH-USD,1,20230328,123800,1725.2300000,1725.2300000,1724.5000000,1724.5000000,11
GDAX.ETH-USD,1,20230328,123900,1724.5700000,1724.5900000,1724.1000000,1724.2500000,3
GDAX.ETH-USD,1,20230328,124000,1724.2400000,1724.3300000,1723.6000000,1723.8600000,18
GDAX.ETH-USD,1,20230328,124100,1723.6900000,1723.8400000,1723.2000000,1723.3200000,19
GDAX.ETH-USD,1,20230328,124200,1723.4200000,1724.5000000,1723.4200000,1724.1100000,20
GDAX.ETH-USD,1,20230328,124300,1723.8800000,1723.8800000,1723.4400000,1723.6900000,7
GDAX.ETH-USD,1,20230328,124400,1723.7100000,1724.3100000,1723.6600000,1723.9700000,17
GDAX.ETH-USD,1,20230328,124500,1724.1600000,1724.4400000,1723.9000000,1724.0900000,14
GDAX.ETH-USD,1,20230328,124600,1724.0900000,1724.1400000,1723.2800000,1723.6500000,8
GDAX.ETH-USD,1,20230328,124700,1723.3400000,1723.5600000,1720.2000000,1721.0400000,174
GDAX.ETH-USD,1,20230328,124800,1720.5700000,1721.3900000,1719.3400000,1720.3400000,71
GDAX.ETH-USD,1,20230328,124900,1720.5100000,1720.5100000,1718.0200000,1718.3900000,104
GDAX.ETH-USD,1,20230328,125000,1718.6700000,1719.6000000,1717.5900000,1718.3000000,311
GDAX.ETH-USD,1,20230328,125100,1718.3100000,1719.4100000,1718.2000000,1719.0300000,320
GDAX.ETH-USD,1,20230328,125200,1719.1000000,1719.8900000,1716.6000000,1719.6500000,345
GDAX.ETH-USD,1,20230328,125300,1719.6400000,1721.3900000,1719.2800000,1720.5400000,375
GDAX.ETH-USD,1,20230328,125400,1720.4900000,1721.1600000,1719.4600000,1719.4900000,86
GDAX.ETH-USD,1,20230328,125500,1719.4900000,1720.3700000,1719.4900000,1720.3700000,17
GDAX.ETH-USD,1,20230328,125600,1720.1200000,1721.2000000,1720.0800000,1720.9900000,16
GDAX.ETH-USD,1,20230328,125700,1721.1200000,1721.6000000,1720.7400000,1720.7400000,9
GDAX.ETH-USD,1,20230328,125800,1720.7400000,1721.6600000,1720.4500000,1720.4500000,16
GDAX.ETH-USD,1,20230328,125900,1720.6400000,1720.7600000,1718.9100000,1719.1800000,73
GDAX.ETH-USD,1,20230328,130000,1719.7000000,1720.8900000,1719.4000000,1719.7000000,54
GDAX.ETH-USD,1,20230328,130100,1719.6000000,1720.2300000,1719.6000000,1719.9400000,17
GDAX.ETH-USD,1,20230328,130200,1719.7500000,1720.2800000,1719.7000000,1720.0600000,11
GDAX.ETH-USD,1,20230328,130300,1720.0800000,1720.4000000,1718.7200000,1719.5200000,100
GDAX.ETH-USD,1,20230328,130400,1719.5200000,1720.9000000,1719.5200000,1720.4900000,63
GDAX.ETH-USD,1,20230328,130500,1720.6800000,1721.3700000,1720.3900000,1721.3700000,26
GDAX.ETH-USD,1,20230328,130600,1721.4000000,1721.8000000,1720.8600000,1721.0100000,29
GDAX.ETH-USD,1,20230328,130700,1720.9900000,1722.6000000,1720.9900000,1722.6000000,17
GDAX.ETH-USD,1,20230328,130800,1722.6000000,1722.9000000,1721.3300000,1721.8800000,39
GDAX.ETH-USD,1,20230328,130900,1721.8000000,1721.8000000,1721.3300000,1721.7300000,11
GDAX.ETH-USD,1,20230328,131000,1721.5800000,1721.7000000,1720.5100000,1720.7600000,16
GDAX.ETH-USD,1,20230328,131100,1720.7400000,1721.8100000,1720.7400000,1721.5800000,25
GDAX.ETH-USD,1,20230328,131200,1721.5800000,1722.9300000,1721.5800000,1722.9300000,88
GDAX.ETH-USD,1,20230328,131300,1722.7500000,1722.9000000,1722.1700000,1722.3000000,18
GDAX.ETH-USD,1,20230328,131400,1722.4200000,1722.4200000,1722.0100000,1722.0100000,143
GDAX.ETH-USD,1,20230328,131500,1722.0200000,1722.2800000,1722.0100000,1722.2100000,14
GDAX.ETH-USD,1,20230328,131600,1722.0700000,1722.7300000,1722.0200000,1722.1200000,40
GDAX.ETH-USD,1,20230328,131700,1722.2900000,1722.6600000,1722.1700000,1722.3500000,19
GDAX.ETH-USD,1,20230328,131800,1722.3500000,1722.6800000,1721.5100000,1721.5800000,117
GDAX.ETH-USD,1,20230328,131900,1721.5500000,1721.5500000,1721.0100000,1721.1900000,11
GDAX.ETH-USD,1,20230328,132000,1721.2600000,1721.3300000,1721.0000000,1721.0100000,9
GDAX.ETH-USD,1,20230328,132100,1721.0000000,1721.3500000,1720.5000000,1721.0400000,15
GDAX.ETH-USD,1,20230328,132200,1720.9400000,1720.9400000,1719.6000000,1719.6000000,7
GDAX.ETH-USD,1,20230328,132300,1719.6700000,1719.8000000,1717.5100000,1719.2400000,167
GDAX.ETH-USD,1,20230328,132400,1719.2400000,1721.5000000,1719.2300000,1720.5400000,43
GDAX.ETH-USD,1,20230328,132500,1720.6800000,1722.3700000,1717.9000000,1718.4300000,100
GDAX.ETH-USD,1,20230328,132600,1718.3200000,1721.1000000,1718.3200000,1720.7000000,43
GDAX.ETH-USD,1,20230328,132700,1721.1000000,1721.9000000,1720.2800000,1720.8900000,31
GDAX.ETH-USD,1,20230328,132800,1720.8200000,1722.0000000,1720.8100000,1721.4800000,37
GDAX.ETH-USD,1,20230328,132900,1721.8700000,1722.9100000,1721.5100000,1722.0100000,16
GDAX.ETH-USD,1,20230328,133000,1721.4000000,1721.4000000,1720.3100000,1720.3100000,8
GDAX.ETH-USD,1,20230328,133100,1720.3100000,1721.8000000,1720.3100000,1721.6500000,21
GDAX.ETH-USD,1,20230328,133200,1721.6500000,1721.8800000,1719.4000000,1719.4000000,53
GDAX.ETH-USD,1,20230328,133300,1719.2200000,1719.8400000,1718.3400000,1718.6200000,18
GDAX.ETH-USD,1,20230328,133400,1718.4400000,1719.7600000,1717.5900000,1718.4400000,145
GDAX.ETH-USD,1,20230328,133500,1718.4400000,1719.4000000,1716.9400000,1716.9400000,69
GDAX.ETH-USD,1,20230328,133600,1716.9600000,1718.6000000,1715.2100000,1718.1700000,171
GDAX.ETH-USD,1,20230328,133700,1717.9200000,1718.2300000,1715.4000000,1716.4400000,100
GDAX.ETH-USD,1,20230328,133800,1716.7800000,1716.7800000,1713.7500000,1715.8800000,122
GDAX.ETH-USD,1,20230328,133900,1715.8800000,1717.2000000,1715.5000000,1716.7500000,85
GDAX.ETH-USD,1,20230328,134000,1716.7300000,1719.0100000,1716.7300000,1717.2700000,99
GDAX.ETH-USD,1,20230328,134100,1717.2600000,1718.6300000,1716.9000000,1717.4800000,30
GDAX.ETH-USD,1,20230328,134200,1717.4800000,1718.2300000,1716.6100000,1716.6100000,21
GDAX.ETH-USD,1,20230328,134300,1716.6000000,1717.8000000,1715.1300000,1717.4500000,318
GDAX.ETH-USD,1,20230328,134400,1717.4100000,1717.9000000,1716.2100000,1717.2400000,162
GDAX.ETH-USD,1,20230328,134500,1717.2400000,1718.1100000,1715.6400000,1715.9000000,156
GDAX.ETH-USD,1,20230328,134600,1715.9000000,1716.8100000,1714.2200000,1714.5900000,34
GDAX.ETH-USD,1,20230328,134700,1714.4600000,1714.4600000,1710.3000000,1713.3600000,300
GDAX.ETH-USD,1,20230328,134800,1713.3400000,1714.6400000,1713.1900000,1714.3800000,75
GDAX.ETH-USD,1,20230328,134900,1714.2500000,1714.9900000,1714.0800000,1714.7100000,23
GDAX.ETH-USD,1,20230328,135000,1714.9700000,1716.6000000,1714.4300000,1714.6400000,39
GDAX.ETH-USD,1,20230328,135100,1714.6400000,1715.2500000,1713.2700000,1713.7300000,88
GDAX.ETH-USD,1,20230328,135200,1713.7600000,1714.6400000,1713.7600000,1714.6300000,37
GDAX.ETH-USD,1,20230328,135300,1714.6300000,1715.1000000,1713.7000000,1714.4800000,125
GDAX.ETH-USD,1,20230328,135400,1714.4800000,1714.7400000,1713.2100000,1713.2100000,36
GDAX.ETH-USD,1,20230328,135500,1713.2100000,1714.9000000,1711.6500000,1714.5000000,119
GDAX.ETH-USD,1,20230328,135600,1714.4700000,1716.7100000,1714.4100000,1716.2400000,132
GDAX.ETH-USD,1,20230328,135700,1716.3000000,1717.4700000,1715.9000000,1717.4700000,19
GDAX.ETH-USD,1,20230328,135800,1717.4600000,1717.7000000,1716.2500000,1717.6600000,32
GDAX.ETH-USD,1,20230328,135900,1717.7000000,1718.2900000,1717.5100000,1717.9200000,22
GDAX.ETH-USD,1,20230328,140000,1718.3000000,1718.7000000,1717.5700000,1718.1700000,48
GDAX.ETH-USD,1,20230328,140100,1718.1700000,1719.4800000,1717.3900000,1719.0200000,90
GDAX.ETH-USD,1,20230328,140200,1719.1900000,1719.9000000,1718.0000000,1719.8800000,71
GDAX.ETH-USD,1,20230328,140300,1719.9100000,1720.3300000,1719.5600000,1719.5600000,44
GDAX.ETH-USD,1,20230328,140400,1719.5500000,1720.3300000,1719.0000000,1719.9500000,7
GDAX.ETH-USD,1,20230328,140500,1720.0600000,1721.2300000,1719.6600000,1720.4100000,44
GDAX.ETH-USD,1,20230328,140600,1720.4100000,1720.9800000,1719.4000000,1719.4500000,21
GDAX.ETH-USD,1,20230328,140700,1719.4400000,1720.1700000,1719.1000000,1719.4200000,22
GDAX.ETH-USD,1,20230328,140800,1719.5700000,1720.8200000,1719.3500000,1719.6300000,32
GDAX.ETH-USD,1,20230328,140900,1719.3500000,1719.3500000,1718.4700000,1718.5400000,22
GDAX.ETH-USD,1,20230328,141000,1718.5200000,1719.8700000,1718.4100000,1719.8700000,24
GDAX.ETH-USD,1,20230328,141100,1719.5200000,1719.5900000,1718.0000000,1718.3000000,29
GDAX.ETH-USD,1,20230328,141200,1718.2900000,1720.4000000,1718.0500000,1719.9800000,36
GDAX.ETH-USD,1,20230328,141300,1719.8600000,1722.6800000,1719.8600000,1722.6800000,49
GDAX.ETH-USD,1,20230328,141400,1722.6000000,1725.4800000,1722.6000000,1722.9100000,127
GDAX.ETH-USD,1,20230328,141500,1722.9000000,1724.4300000,1722.7100000,1724.3200000,52
GDAX.ETH-USD,1,20230328,141600,1723.8500000,1724.4200000,1723.4400000,1723.5300000,6
GDAX.ETH-USD,1,20230328,141700,1723.5100000,1723.7700000,1722.4200000,1722.4800000,16
GDAX.ETH-USD,1,20230328,141800,1722.4800000,1724.4600000,1722.4800000,1724.2500000,19
GDAX.ETH-USD,1,20230328,141900,1724.2500000,1726.9000000,1723.5500000,1726.1700000,138
GDAX.ETH-USD,1,20230328,142000,1725.9900000,1726.2600000,1724.4200000,1726.0200000,52
GDAX.ETH-USD,1,20230328,142100,1726.1000000,1729.1600000,1726.1000000,1729.1000000,119
GDAX.ETH-USD,1,20230328,142200,1729.1500000,1734.1100000,1729.1500000,1732.7100000,293
GDAX.ETH-USD,1,20230328,142300,1732.9200000,1733.6000000,1731.2800000,1732.6000000,83
GDAX.ETH-USD,1,20230328,142400,1732.4200000,1734.6900000,1732.0100000,1732.5900000,216
GDAX.ETH-USD,1,20230328,142500,1732.5900000,1736.7000000,1732.5900000,1732.9000000,146
GDAX.ETH-USD,1,20230328,142600,1733.0300000,1733.6000000,1732.2300000,1732.5700000,100
GDAX.ETH-USD,1,20230328,142700,1732.4000000,1733.2000000,1731.0100000,1732.9500000,126
GDAX.ETH-USD,1,20230328,142800,1732.9600000,1733.0800000,1731.2900000,1732.8900000,65
GDAX.ETH-USD,1,20230328,142900,1732.8900000,1734.9000000,1732.0100000,1732.0500000,80
GDAX.ETH-USD,1,20230328,143000,1732.1400000,1732.7200000,1731.2000000,1731.3600000,111
GDAX.ETH-USD,1,20230328,143100,1731.2500000,1735.2900000,1730.4000000,1733.5200000,219
GDAX.ETH-USD,1,20230328,143200,1733.4700000,1733.4700000,1731.1500000,1731.2400000,25
GDAX.ETH-USD,1,20230328,143300,1731.2300000,1732.0000000,1730.9300000,1731.5200000,48
GDAX.ETH-USD,1,20230328,143400,1731.5200000,1733.5500000,1731.4000000,1731.9300000,69
GDAX.ETH-USD,1,20230328,143500,1731.6900000,1732.4900000,1730.3900000,1730.7500000,44
GDAX.ETH-USD,1,20230328,143600,1731.0300000,1733.3600000,1730.8800000,1732.9800000,78
GDAX.ETH-USD,1,20230328,143700,1732.9000000,1734.0000000,1732.4600000,1733.4200000,70
GDAX.ETH-USD,1,20230328,143800,1733.4800000,1734.6200000,1732.5000000,1732.5000000,194
GDAX.ETH-USD,1,20230328,143900,1732.4100000,1733.8300000,1732.4100000,1733.3000000,47
GDAX.ETH-USD,1,20230328,144000,1733.3000000,1733.4400000,1732.1000000,1732.1000000,19
GDAX.ETH-USD,1,20230328,144100,1732.1000000,1733.4000000,1732.0200000,1733.4000000,112
GDAX.ETH-USD,1,20230328,144200,1733.4000000,1734.5400000,1733.4000000,1733.5600000,237
GDAX.ETH-USD,1,20230328,144300,1733.5700000,1736.7700000,1733.5700000,1734.1700000,387
GDAX.ETH-USD,1,20230328,144400,1734.2600000,1734.4400000,1732.4000000,1732.4400000,64
GDAX.ETH-USD,1,20230328,144500,1732.4500000,1733.2100000,1732.4400000,1732.6400000,34
GDAX.ETH-USD,1,20230328,144600,1732.6400000,1733.4800000,1732.4900000,1733.0900000,173
GDAX.ETH-USD,1,20230328,144700,1733.0300000,1734.5100000,1733.0300000,1734.4000000,214
GDAX.ETH-USD,1,20230328,144800,1734.3400000,1735.1800000,1733.9500000,1733.9600000,60
GDAX.ETH-USD,1,20230328,144900,1734.1600000,1741.5400000,1733.6600000,1741.5400000,337
GDAX.ETH-USD,1,20230328,145000,1741.5300000,1746.7500000,1741.5300000,1744.5500000,946
GDAX.ETH-USD,1,20230328,145100,1745.1300000,1748.7600000,1745.1000000,1747.7300000,333
GDAX.ETH-USD,1,20230328,145200,1748.3000000,1754.5800000,1748.2400000,1749.6200000,667
GDAX.ETH-USD,1,20230328,145300,1749.4000000,1751.0600000,1747.6000000,1748.2700000,379
GDAX.ETH-USD,1,20230328,145400,1748.0300000,1750.1100000,1746.5100000,1748.6200000,230
GDAX.ETH-USD,1,20230328,145500,1748.4700000,1749.0400000,1746.7000000,1747.9800000,256
GDAX.ETH-USD,1,20230328,145600,1748.0000000,1748.5000000,1746.3000000,1747.4500000,412
GDAX.ETH-USD,1,20230328,145700,1747.4200000,1748.4300000,1746.2800000,1746.8400000,183
GDAX.ETH-USD,1,20230328,145800,1746.9900000,1748.4200000,1746.2100000,1746.3800000,123
GDAX.ETH-USD,1,20230328,145900,1746.3800000,1746.4100000,1745.4800000,1746.0000000,75
GDAX.ETH-USD,1,20230328,150000,1745.9100000,1747.4000000,1745.3100000,1745.4300000,127
GDAX.ETH-USD,1,20230328,150100,1745.4300000,1750.0000000,1745.4300000,1748.2400000,579
GDAX.ETH-USD,1,20230328,150200,1748.1400000,1750.3200000,1747.1000000,1750.0700000,497
GDAX.ETH-USD,1,20230328,150300,1750.0700000,1750.7100000,1748.2700000,1750.7100000,744
GDAX.ETH-USD,1,20230328,150400,1750.5600000,1751.4900000,1747.3000000,1748.6500000,180
GDAX.ETH-USD,1,20230328,150500,1748.5900000,1748.9300000,1746.8700000,1747.3300000,95
GDAX.ETH-USD,1,20230328,150600,1747.3300000,1749.1300000,1746.9900000,1749.1300000,112
GDAX.ETH-USD,1,20230328,150700,1749.1300000,1749.8000000,1747.2100000,1747.4800000,115
GDAX.ETH-USD,1,20230328,150800,1747.4100000,1747.5900000,1746.7000000,1746.9300000,252
GDAX.ETH-USD,1,20230328,150900,1747.0200000,1747.7800000,1746.6500000,1746.6500000,72
GDAX.ETH-USD,1,20230328,151000,1746.6400000,1747.1000000,1745.7700000,1746.3900000,262
GDAX.ETH-USD,1,20230328,151100,1746.1500000,1747.3000000,1745.9100000,1747.2800000,69
GDAX.ETH-USD,1,20230328,151200,1747.2400000,1747.5100000,1745.0000000,1745.3600000,104
GDAX.ETH-USD,1,20230328,151300,1745.2600000,1746.7200000,1744.5300000,1744.6800000,182
GDAX.ETH-USD,1,20230328,151400,1744.6800000,1745.3200000,1744.3000000,1744.9600000,57
GDAX.ETH-USD,1,20230328,151500,1744.9600000,1745.1600000,1743.9600000,1744.0800000,186
GDAX.ETH-USD,1,20230328,151600,1744.4000000,1746.6000000,1743.8800000,1746.0400000,183
GDAX.ETH-USD,1,20230328,151700,1746.0400000,1746.5900000,1744.7100000,1744.7800000,79
GDAX.ETH-USD,1,20230328,151800,1744.7600000,1744.7700000,1742.7800000,1742.7800000,62
GDAX.ETH-USD,1,20230328,151900,1742.8300000,1743.5200000,1742.0700000,1742.4400000,69
GDAX.ETH-USD,1,20230328,152000,1742.4200000,1742.7000000,1741.1000000,1742.5800000,158
GDAX.ETH-USD,1,20230328,152100,1742.6800000,1743.8900000,1742.3100000,1743.7900000,46
GDAX.ETH-USD,1,20230328,152200,1743.5800000,1743.9200000,1742.8400000,1743.8800000,12
GDAX.ETH-USD,1,20230328,152300,1743.7500000,1743.7500000,1738.3200000,1738.8300000,171
GDAX.ETH-USD,1,20230328,152400,1739.1400000,1740.1500000,1738.8800000,1739.6800000,72
GDAX.ETH-USD,1,20230328,152500,1739.7000000,1740.7400000,1738.5000000,1738.9900000,100
GDAX.ETH-USD,1,20230328,152600,1738.7200000,1739.7000000,1738.4000000,1738.6600000,78
GDAX.ETH-USD,1,20230328,152700,1738.7400000,1739.2100000,1737.7300000,1738.8400000,121
GDAX.ETH-USD,1,20230328,152800,1738.8300000,1739.1000000,1735.9000000,1735.9000000,54
GDAX.ETH-USD,1,20230328,152900,1736.1200000,1736.6800000,1730.5100000,1733.6600000,440
GDAX.ETH-USD,1,20230328,153000,1733.6300000,1733.9000000,1731.2100000,1731.3500000,220
GDAX.ETH-USD,1,20230328,153100,1731.2300000,1734.9000000,1731.1000000,1734.4900000,72
GDAX.ETH-USD,1,20230328,153200,1734.7900000,1736.0000000,1734.4800000,1735.2700000,63
GDAX.ETH-USD,1,20230328,153300,1735.2600000,1736.4600000,1734.9000000,1735.0700000,302
GDAX.ETH-USD,1,20230328,153400,1735.1800000,1735.4500000,1733.9100000,1733.9100000,30
GDAX.ETH-USD,1,20230328,153500,1733.9100000,1737.4500000,1733.9100000,1736.5300000,62
GDAX.ETH-USD,1,20230328,153600,1736.5200000,1737.5100000,1735.4300000,1735.9300000,41
GDAX.ETH-USD,1,20230328,153700,1736.0000000,1736.2900000,1735.3300000,1735.3300000,27
GDAX.ETH-USD,1,20230328,153800,1735.3500000,1736.2000000,1734.5100000,1734.6400000,33
GDAX.ETH-USD,1,20230328,153900,1734.5600000,1735.5700000,1733.9000000,1734.0000000,101
GDAX.ETH-USD,1,20230328,154000,1733.9800000,1735.4100000,1733.9800000,1735.1900000,108
GDAX.ETH-USD,1,20230328,154100,1735.1800000,1735.6700000,1734.0000000,1734.3700000,53
GDAX.ETH-USD,1,20230328,154200,1734.2800000,1734.2900000,1732.2000000,1732.2000000,94
GDAX.ETH-USD,1,20230328,154300,1732.6100000,1733.6700000,1731.5000000,1733.3900000,132
GDAX.ETH-USD,1,20230328,154400,1733.3700000,1733.9800000,1733.0900000,1733.5900000,27
GDAX.ETH-USD,1,20230328,154500,1733.5600000,1734.8000000,1733.2900000,1734.7900000,17
GDAX.ETH-USD,1,20230328,154600,1734.8000000,1735.9700000,1734.5500000,1735.5300000,102
GDAX.ETH-USD,1,20230328,154700,1735.4400000,1738.1000000,1735.4400000,1737.5800000,123
GDAX.ETH-USD,1,20230328,154800,1737.5600000,1742.2000000,1737.4700000,1740.9400000,224
GDAX.ETH-USD,1,20230328,154900,1740.7600000,1741.0000000,1739.1100000,1739.6400000,62
GDAX.ETH-USD,1,20230328,155000,1739.8000000,1742.0000000,1739.8000000,1740.6600000,202
GDAX.ETH-USD,1,20230328,155100,1740.6600000,1740.8600000,1738.9100000,1739.1400000,55
